-7.040835451334714890e-03,-3.699737042188644409e-02,3.847110271453857422e+00,-1.432195752859115601e-01,-3.583013266324996948e-02,3.849890232086181641e+00,-1.577904969453811646e-01,4.072797596454620361e-01,3.870010375976562500e+00,-1.888517141342163086e-01,7.746577262878417969e-01,4.072062492370605469e+00,1.291371434926986694e-01,-3.815865889191627502e-02,3.844547748565673828e+00,1.749878376722335815e-01,4.049448072910308838e-01,3.862291812896728516e+00,2.145148813724517822e-01,7.779005765914916992e-01,4.055612087249755859e+00,-4.669249989092350006e-03,-2.640337347984313965e-01,3.849084615707397461e+00,-5.011652596294879913e-03,-5.063716769218444824e-01,3.779124975204467773e+00,-1.311250682920217514e-02,-5.327744483947753906e-01,3.684629440307617188e+00,-1.644319109618663788e-02,-6.484438180923461914e-01,3.706539630889892578e+00,1.219865009188652039e-01,-4.500014483928680420e-01,3.803597450256347656e+00,2.368233948945999146e-01,-2.080390304327011108e-01,3.869668722152709961e+00,3.087999522686004639e-01,1.883243396878242493e-02,3.846441030502319336e+00,-1.291926503181457520e-01,-4.527787268161773682e-01,3.816979646682739258e+00,-2.364490181207656860e-01,-2.186256647109985352e-01,3.918589115142822266e+00,-3.287951350212097168e-01,1.944240182638168335e-03,3.932385921478271484e+00
-8.792526088654994965e-03,-3.678119182586669922e-02,3.847803115844726562e+00,-1.450031995773315430e-01,-3.560566157102584839e-02,3.850692510604858398e+00,-1.596791744232177734e-01,4.073499143123626709e-01,3.871907949447631836e+00,-1.905353963375091553e-01,7.747117280960083008e-01,4.074033737182617188e+00,1.274173557758331299e-01,-3.795078769326210022e-02,3.845133304595947266e+00,1.732261478900909424e-01,4.050436615943908691e-01,3.863839387893676758e+00,2.129104137420654297e-01,7.778225541114807129e-01,4.057190895080566406e+00,-6.390020716935396194e-03,-2.636957466602325439e-01,3.850613117218017578e+00,-6.777370814234018326e-03,-5.061761140823364258e-01,3.781031131744384766e+00,-1.491342857480049133e-02,-5.325075984001159668e-01,3.686519384384155273e+00,-1.813217625021934509e-02,-6.481895446777343750e-01,3.708491325378417969e+00,1.201848909258842468e-01,-4.498255848884582520e-01,3.805354356765747070e+00,2.349175214767456055e-01,-2.078180015087127686e-01,3.871339082717895508e+00,3.073923289775848389e-01,1.886587217450141907e-02,3.848618268966674805e+00,-1.309109926223754883e-01,-4.525770545005798340e-01,3.818973064422607422e+00,-2.382127940654754639e-01,-2.185306251049041748e-01,3.920692443847656250e+00,-3.309502303600311279e-01,1.777287572622299194e-03,3.934310913085937500e+00
-8.864143863320350647e-03,-3.643952682614326477e-02,3.848128318786621094e+00,-1.450573056936264038e-01,-3.525757417082786560e-02,3.851059436798095703e+00,-1.598008722066879272e-01,4.075942635536193848e-01,3.873020887374877930e+00,-1.905938833951950073e-01,7.750222682952880859e-01,4.075037479400634766e+00,1.273282021284103394e-01,-3.761558979749679565e-02,3.845417499542236328e+00,1.731607466936111450e-01,4.053093194961547852e-01,3.864758968353271484e+00,2.128594070672988892e-01,7.781187891960144043e-01,4.057868957519531250e+00,-6.483335513621568680e-03,-2.633224129676818848e-01,3.851391553878784180e+00,-6.871681660413742065e-03,-5.059333443641662598e-01,3.781944751739501953e+00,-1.500596478581428528e-02,-5.323337316513061523e-01,3.687425374984741211e+00,-1.818415895104408264e-02,-6.480191946029663086e-01,3.709384441375732422e+00,1.201028078794479370e-01,-4.496475458145141602e-01,3.806120634078979492e+00,2.347760051488876343e-01,-2.075499594211578369e-01,3.871727466583251953e+00,3.073957860469818115e-01,1.897527649998664856e-02,3.848674774169921875e+00,-1.309907734394073486e-01,-4.524080157279968262e-01,3.819909095764160156e+00,-2.382727116346359253e-01,-2.183617502450942993e-01,3.921478748321533203e+00,-3.312529623508453369e-01,1.781824976205825806e-03,3.934445858001708984e+00
-8.319593966007232666e-03,-3.634331002831459045e-02,3.848243713378906250e+00,-1.445844769477844238e-01,-3.522319719195365906e-02,3.851202249526977539e+00,-1.591812968254089355e-01,4.076201617717742920e-01,3.873400688171386719e+00,-1.900075674057006836e-01,7.750000953674316406e-01,4.075290679931640625e+00,1.279445290565490723e-01,-3.745757415890693665e-02,3.845504522323608398e+00,1.737566590309143066e-01,4.053860902786254883e-01,3.864927768707275391e+00,2.135316729545593262e-01,7.781665325164794922e-01,4.058044910430908203e+00,-5.905783735215663910e-03,-2.632029354572296143e-01,3.851504564285278320e+00,-6.253744475543498993e-03,-5.057477355003356934e-01,3.781855821609497070e+00,-1.441120915114879608e-02,-5.321593284606933594e-01,3.687290668487548828e+00,-1.758958399295806885e-02,-6.478504538536071777e-01,3.709429025650024414e+00,1.207727417349815369e-01,-4.494780004024505615e-01,3.805970907211303711e+00,2.353887259960174561e-01,-2.074354887008666992e-01,3.871342420578002930e+00,3.076074719429016113e-01,1.907758042216300964e-02,3.847775936126708984e+00,-1.304330974817276001e-01,-4.523623585700988770e-01,3.819887161254882812e+00,-2.376172244548797607e-01,-2.184201180934906006e-01,3.921560049057006836e+00,-3.305570185184478760e-01,1.536566764116287231e-03,3.934485673904418945e+00
-8.056472055613994598e-03,-3.649974614381790161e-02,3.848097324371337891e+00,-1.442468613386154175e-01,-3.545788675546646118e-02,3.851020812988281250e+00,-1.588404476642608643e-01,4.072816371917724609e-01,3.873961448669433594e+00,-1.896500438451766968e-01,7.747237682342529297e-01,4.075688838958740234e+00,1.281330585479736328e-01,-3.753582015633583069e-02,3.845393180847167969e+00,1.739601194858551025e-01,4.051784276962280273e-01,3.865271329879760742e+00,2.138096392154693604e-01,7.776744961738586426e-01,4.058753013610839844e+00,-5.452464800328016281e-03,-2.633184492588043213e-01,3.851348400115966797e+00,-6.125021725893020630e-03,-5.058727264404296875e-01,3.781684160232543945e+00,-1.419274229556322098e-02,-5.322359204292297363e-01,3.687136650085449219e+00,-1.736974716186523438e-02,-6.479802131652832031e-01,3.709212303161621094e+00,1.208589300513267517e-01,-4.496933221817016602e-01,3.805719137191772461e+00,2.354853898286819458e-01,-2.076000720262527466e-01,3.870979309082031250e+00,3.078009188175201416e-01,1.883174479007720947e-02,3.846953153610229492e+00,-1.301958858966827393e-01,-4.524454176425933838e-01,3.819723606109619141e+00,-2.372017651796340942e-01,-2.183808535337448120e-01,3.921049356460571289e+00,-3.302633464336395264e-01,1.848150044679641724e-03,3.933275699615478516e+00
-7.729798555374145508e-03,-3.679184988141059875e-02,3.847706317901611328e+00,-1.438987851142883301e-01,-3.575284034013748169e-02,3.850526809692382812e+00,-1.582911908626556396e-01,4.070802628993988037e-01,3.873165130615234375e+00,-1.892664432525634766e-01,7.744491696357727051e-01,4.075231552124023438e+00,1.284383237361907959e-01,-3.782508894801139832e-02,3.845104217529296875e+00,1.744151264429092407e-01,4.049984216690063477e-01,3.864641904830932617e+00,2.141122519969940186e-01,7.774633765220642090e-01,4.058528900146484375e+00,-5.126312375068664551e-03,-2.636775672435760498e-01,3.850592136383056641e+00,-5.664821714162826538e-03,-5.061346888542175293e-01,3.780753135681152344e+00,-1.377890445291996002e-02,-5.324625968933105469e-01,3.686167716979980469e+00,-1.701002195477485657e-02,-6.482569575309753418e-01,3.708136558532714844e+00,1.212945953011512756e-01,-4.499080181121826172e-01,3.804883718490600586e+00,2.359402775764465332e-01,-2.077753841876983643e-01,3.870224952697753906e+00,3.078531920909881592e-01,1.893792301416397095e-02,3.845638990402221680e+00,-1.297812908887863159e-01,-4.527586400508880615e-01,3.818895578384399414e+00,-2.367549240589141846e-01,-2.188325673341751099e-01,3.920958518981933594e+00,-3.299516439437866211e-01,1.391336321830749512e-03,3.933999538421630859e+00
-7.534479722380638123e-03,-3.701250627636909485e-02,3.847121238708496094e+00,-1.436963826417922974e-01,-3.587214276194572449e-02,3.850001335144042969e+00,-1.581500768661499023e-01,4.067866802215576172e-01,3.870845317840576172e+00,-1.891988664865493774e-01,7.742943167686462402e-01,4.073566436767578125e+00,1.286265552043914795e-01,-3.814705833792686462e-02,3.844456195831298828e+00,1.745818853378295898e-01,4.047766923904418945e-01,3.862585544586181641e+00,2.140249758958816528e-01,7.772152423858642578e-01,4.057330131530761719e+00,-4.946759901940822601e-03,-2.641450464725494385e-01,3.849189758300781250e+00,-5.604648031294345856e-03,-5.063864588737487793e-01,3.778949737548828125e+00,-1.364824175834655762e-02,-5.328181385993957520e-01,3.684170961380004883e+00,-1.690630987286567688e-02,-6.486665606498718262e-01,3.705848932266235352e+00,1.216253340244293213e-01,-4.500462412834167480e-01,3.803066253662109375e+00,2.363352179527282715e-01,-2.079208791255950928e-01,3.867953538894653320e+00,3.073851168155670166e-01,1.889966055750846863e-02,3.843014240264892578e+00,-1.299897134304046631e-01,-4.529463648796081543e-01,3.817332744598388672e+00,-2.369405776262283325e-01,-2.192514538764953613e-01,3.920133352279663086e+00,-3.298730254173278809e-01,1.045871526002883911e-03,3.935526371002197266e+00
-8.368416689336299896e-03,-3.679613769054412842e-02,3.846831083297729492e+00,-1.446850895881652832e-01,-3.568230196833610535e-02,3.849759578704833984e+00,-1.593248248100280762e-01,4.069898426532745361e-01,3.869304180145263672e+00,-1.904750466346740723e-01,7.745025157928466797e-01,4.072507381439208984e+00,1.279474496841430664e-01,-3.790412098169326782e-02,3.844116449356079102e+00,1.736806929111480713e-01,4.048552513122558594e-01,3.861554622650146484e+00,2.130104601383209229e-01,7.775212526321411133e-01,4.056701660156250000e+00,-5.974049214273691177e-03,-2.641057968139648438e-01,3.848532199859619141e+00,-6.527541670948266983e-03,-5.063188076019287109e-01,3.778103351593017578e+00,-1.468035019934177399e-02,-5.329356789588928223e-01,3.683047533035278320e+00,-1.787852868437767029e-02,-6.488465070724487305e-01,3.704625844955444336e+00,1.209568604826927185e-01,-4.498352706432342529e-01,3.802120685577392578e+00,2.356546819210052490e-01,-2.075221538543701172e-01,3.866598844528198242e+00,3.069220781326293945e-01,1.896707341074943542e-02,3.842338800430297852e+00,-1.311849057674407959e-01,-4.528136253356933594e-01,3.816580533981323242e+00,-2.381553351879119873e-01,-2.191802561283111572e-01,3.919500589370727539e+00,-3.316265344619750977e-01,6.234385073184967041e-04,3.936300754547119141e+00
-8.532254956662654877e-03,-3.642506897449493408e-02,3.847589015960693359e+00,-1.451223939657211304e-01,-3.543481230735778809e-02,3.850409269332885742e+00,-1.595616191625595093e-01,4.074634611606597900e-01,3.868656396865844727e+00,-1.905765384435653687e-01,7.750863432884216309e-01,4.071899414062500000e+00,1.280570477247238159e-01,-3.740946575999259949e-02,3.844981670379638672e+00,1.738435775041580200e-01,4.056504368782043457e-01,3.861113309860229492e+00,2.127226293087005615e-01,7.779674530029296875e-01,4.057237148284912109e+00,-6.025317125022411346e-03,-2.638762593269348145e-01,3.848821878433227539e+00,-6.629411131143569946e-03,-5.060318112373352051e-01,3.778203487396240234e+00,-1.477713696658611298e-02,-5.328246355056762695e-01,3.682991027832031250e+00,-1.795883104205131531e-02,-6.487292051315307617e-01,3.704849004745483398e+00,1.209821552038192749e-01,-4.494813382625579834e-01,3.801884889602661133e+00,2.356604486703872681e-01,-2.068423926830291748e-01,3.864762306213378906e+00,3.071324825286865234e-01,1.921389997005462646e-02,3.839221954345703125e+00,-1.313713639974594116e-01,-4.524708092212677002e-01,3.816700220108032227e+00,-2.380787581205368042e-01,-2.185602486133575439e-01,3.918792247772216797e+00,-3.320732712745666504e-01,4.397220909595489502e-04,3.936085224151611328e+00
-7.674342952668666840e-03,-3.571786358952522278e-02,3.848647594451904297e+00,-1.442842036485671997e-01,-3.478511050343513489e-02,3.851591587066650391e+00,-1.587956249713897705e-01,4.080423712730407715e-01,3.870119333267211914e+00,-1.895431131124496460e-01,7.758063077926635742e-01,4.073066711425781250e+00,1.289347708225250244e-01,-3.664490580558776855e-02,3.845915555953979492e+00,1.746204942464828491e-01,4.063468575477600098e-01,3.862135887145996094e+00,2.132351994514465332e-01,7.784882783889770508e-01,4.058638095855712891e+00,-5.104715004563331604e-03,-2.630827128887176514e-01,3.849389076232910156e+00,-5.873573012650012970e-03,-5.051510930061340332e-01,3.778383970260620117e+00,-1.389291137456893921e-02,-5.319515466690063477e-01,3.683126688003540039e+00,-1.709917560219764709e-02,-6.478985548019409180e-01,3.704976320266723633e+00,1.216519027948379517e-01,-4.485056698322296143e-01,3.801672697067260742e+00,2.362376302480697632e-01,-2.058230936527252197e-01,3.863279581069946289e+00,3.084428608417510986e-01,1.998124644160270691e-02,3.836329221725463867e+00,-1.305089890956878662e-01,-4.513932466506958008e-01,3.817007541656494141e+00,-2.369380444288253784e-01,-2.174303233623504639e-01,3.918402194976806641e+00,-3.315399587154388428e-01,1.051474362611770630e-03,3.935011386871337891e+00
-7.927178405225276947e-03,-3.467720001935958862e-02,3.850327491760253906e+00,-1.444939374923706055e-01,-3.372263908386230469e-02,3.853486299514770508e+00,-1.591258794069290161e-01,4.089793264865875244e-01,3.872393608093261719e+00,-1.895999610424041748e-01,7.767595648765563965e-01,4.074985504150390625e+00,1.286387443542480469e-01,-3.562609851360321045e-02,3.847379684448242188e+00,1.740771085023880005e-01,4.071920216083526611e-01,3.863938808441162109e+00,2.127300500869750977e-01,7.793287634849548340e-01,4.060412883758544922e+00,-5.318568088114261627e-03,-2.618615627288818359e-01,3.850419759750366211e+00,-6.169448606669902802e-03,-5.038433074951171875e-01,3.779268264770507812e+00,-1.421987265348434448e-02,-5.306172370910644531e-01,3.684110403060913086e+00,-1.721755787730216980e-02,-6.465785503387451172e-01,3.705903291702270508e+00,1.212276592850685120e-01,-4.469470381736755371e-01,3.802049160003662109e+00,2.358011305332183838e-01,-2.041911780834197998e-01,3.861776113510131836e+00,3.091287910938262939e-01,2.128430828452110291e-02,3.833570957183837891e+00,-1.306818574666976929e-01,-4.499797523021697998e-01,3.817820787429809570e+00,-2.369942963123321533e-01,-2.155684232711791992e-01,3.917386054992675781e+00,-3.317768275737762451e-01,2.562697976827621460e-03,3.931840658187866211e+00
-7.939171977341175079e-03,-3.386066481471061707e-02,3.850991725921630859e+00,-1.443794965744018555e-01,-3.295052051544189453e-02,3.854157447814941406e+00,-1.589464545249938965e-01,4.095788002014160156e-01,3.873515367507934570e+00,-1.893491446971893311e-01,7.772861123085021973e-01,4.075698375701904297e+00,1.285001933574676514e-01,-3.476520627737045288e-02,3.848036527633666992e+00,1.740042269229888916e-01,4.077764749526977539e-01,3.865285634994506836e+00,2.126291841268539429e-01,7.798925042152404785e-01,4.061582565307617188e+00,-5.236783064901828766e-03,-2.608581185340881348e-01,3.850455284118652344e+00,-6.234647706151008606e-03,-5.027437806129455566e-01,3.779185533523559570e+00,-1.426654029637575150e-02,-5.294600129127502441e-01,3.684180498123168945e+00,-1.719105988740921021e-02,-6.454384922981262207e-01,3.705863714218139648e+00,1.209275946021080017e-01,-4.456835985183715820e-01,3.801751852035522461e+00,2.355998903512954712e-01,-2.030525803565979004e-01,3.861126661300659180e+00,3.089930415153503418e-01,2.212060615420341492e-02,3.832026004791259766e+00,-1.305186599493026733e-01,-4.487968683242797852e-01,3.817750215530395508e+00,-2.368779033422470093e-01,-2.141223400831222534e-01,3.916629076004028320e+00,-3.321715891361236572e-01,4.021149128675460815e-03,3.929939270019531250e+00
